id_director,name
1021436,Nicolás Pereda
1411880,Jeppe Rønde
1060223,Sacha Polak
1172229,Yann Gonzalez
1380821,Elliot Hegarty
1257827,Max Joseph
1068614,George Hencken
235279,Francisco Laresgoiti
1173395,Shimmy Marcus
1171914,Lee Man-hui
80698,Rob LaDuca
232002,Peter Hutchings
229252,Nishikant Kamat
1288700,Collin Schiffli
1422673,Jason Lei Howden
1175691,David Rühm
564045,Lance Doty
1504461,Pascal Bergamin
1467662,Charlie Levi
1210377,Toby Amies
1369026,Ronnie Sandahl
144945,Taisuke  Kawamura
1276823,Cary Murnion
1276825,Jonathan Milott
99255,Igor Talankin
240594,Gerald Bezhanov
1094237,Risto Orko
935517,Glenn Ciano
355686,Matthew Kohnen
21320,Danielle Harris
1359995,Matt Wiele
1507572,Tal Goldberg
1507573,Gal Zelezniak
1081846,Raphaël Frydman
142005,Hallvard Bræin
87001,Aleksey Batalov
98837,Leonid Nechayev
989127,Jeff Wood
1305358,Lou Howe
1326278,Scott Cohen
53615,Cyril Morin
1372067,Tomm Jacobsen
1372068,Michael Rousselet
1372069,Jon Salmon
1182819,Brian James O'Connell
146666,Steven Lawson
1180839,Jeremy Wooding
45921,Andrew Duncan
1027910,Elizabeth Chai Vasarhelyi
1403129,Jimmy Chin
125637,Brian Baugh
1479447,Josh Forbes
936080,Puttipong Pormsaka Na-Sakonnakorn
936081,Wasin Pokpong
935933,Ian Kessner
1171837,Juanra Fernandez
223824,Simeon Halligan
563700,Panos H. Koutras
560288,Lucho Bender
43887,Ron Lagomarsino
589410,Jake Helgren
1768215,Michael Su
1116035,Casey Walker
1205579,Glenn Miller
43704,Franco Rossellini
126763,Vivek Agnihotri
212965,Jon Sen
1012236,Ágnes Kocsis
41632,Giuseppe Rosati
137938,Bill Perez
1366270,Wade Gasque
1310888,José Manuel Cravioto
115906,Yoon Jae-goo
1653872,George Lowe
1347380,Christopher K. Walker
1161657,Michael Beach Nichols
5269,João Canijo
1169948,W.W. Young
1283890,Jason Hull
557936,Kazuto Nakazawa
1062641,Naoyuki Yoshinaga
113502,Johannes Naber
1084273,Fernando Spiner
1328180,Paul Harrill
196197,Albert Herman
107792,Maclain Nelson
1149364,Matt Jespersen
1299144,Travis Baker
1152007,Carlos Puga
554492,Hideo Tanaka
1121785,Michael LaHaie
143653,Vasili Sigarev
1088613,Peter Stanley-Ward
132146,Robert Mann
109106,Daniel Maze
1066310,Paul Tarnopol
1043297,Chris Wojcik
449832,Hayley Cloake
1480986,Baik
1422940,Martin Bourboulon
1498767,Khalil Sullins
1507498,Andreas Prodromou
1203326,Drew Taylor
1161014,Andrew Jones
1141827,Sabine Bernardi
544361,Rashaad Ernesto Green
1480437,Mike Rutkowski
1509998,Warren Dudley
928979,Oscar Ruiz Navia
29447,Bob Keen
1023797,Lars Henning Jung
1129511,Ryoutarou Makihara
1430116,Poul-Erik Heilbuth
1141077,Vincent Mariette
85234,Salvador del Solar
1186596,Justin Edgar
228745,Claudio Caligari
1073823,Gonzalo Tobal
22795,Kurt Maetzig
225407,Yann Gozlan
190919,Adam Brooks
1038000,Matthew Kennedy
112269,Dave McLaughlin
1192921,Ivona Juka
23511,Heinrich Breloer
17361,Lars Kraume
48679,Kai Wessel
1454941,László Nemes
190102,Michel Monty
1183516,Adam Schindler
938085,Éric Hannezo
1169024,Ilya Naishuller
107566,Yuzo Sato
1274445,Keiichirou Kawaguchi
49415,Paul May
66936,Julia von Heinz
979350,David Pinillos
1360417,Sean Evans
67273,Roger Waters
893462,Jerrold Tarog
105113,Lars Lennart Forsberg
28117,Sebastian Vigg
563380,Lionel Bailliu
1216558,Robert Cohen
1198875,Blaine Thurier
12477,Pierre David
1388653,Anthony O'Brien
93149,Brian Peck
497473,Dominic Perez
143142,José Cottinelli Telmo
978909,Álvaro Begines
1320554,Daniel Wolfe
1083229,Chiang Hsiu-Chiung
130646,Nobuhiro Doi
548066,Kwon Nam-Ki
223290,Shôichirô Masumoto
226013,Toby Bluth
1293130,Filipe Matzembacher
1293131,Marcio Reolon
145837,Paul Sloane
144851,Svetozar Ristovski
98599,Paul Kyriazi
101053,Howie Askins
53348,Petr Jákl ml.
1072082,Brian Jett
131250,Matt Zettell
1036577,Elio Quiroga
1027003,Edward Steichen
34741,Frances Marion
1085050,Emily Lou
144210,Karen Arthur
138507,Kim Ho-joon
1293710,Lee Hae-young
1489282,Ahn Gooc-Jin
1144404,Sunny Luk Kim-Ching
1144405,Longmond Leung Lok-Man
1496233,Timothy Kendall
553375,Sean Cisterna
1066405,Anjali Menon
1296662,Jude Anthany Joseph
230978,Sai Paranjape
174470,Harmesh Malhotra
109197,Yoh Yoshinari
1065740,Kazuya Sasahara
1280968,Peter Vacz
1180708,Mohamed Khan
1421243,Miguel Llansó
1469397,Tom Daley
536712,António Lopes Ribeiro
379289,Francisco Ribeiro
572352,João Mendes
1509639,Stéphanie Joalland
144282,Wesley Chan
1478307,Philip Wang
564018,Christina Rosendahl
14246,Robert Hossein
145162,Lyes Salem
236914,Diastème
1581193,Marco van Belle
150844,J.C. Calciano
66109,Ben Verbong
37535,Siegfried Hartmann
1294859,Steven M. Smith
59935,Steven Hoban
1497110,Anup Bhandari
1021392,Michael Rae
95995,Genie Joseph
95996,Thomas Doran
95998,Brendan Faulkner
38625,Zoltan Spirandelli
1463023,Magnus Hedberg
1393858,Stanton Barrett
1513674,Chung Lee
1158776,Antonín Novotný
1470847,Karl Degl
1456982,Jonas Carpignano
1458326,José Luis Rugeles Gracia
1179422,Ross Duffer
1179419,Matt Duffer
1357884,Guy Myhill
1134531,John Williams
230334,Nancy Criss
1180577,Sylvain Dhomme
1192278,George Griffith
1000753,Greg Derochie
3770,Juliane Lorenz
127673,Mauro Lima
228280,Nigel Dick
1202306,Shahram Mokri
1366808,Devyn Waitt
1296524,Stuart McDonald
143080,Vassili Silovic
143081,Oja Kodar
1408020,Hervé Martin-Delpierre
86324,Nick Everhart
8186,Miko Hughes
4458,Paprika Steen
986015,Paul China
671828,Tetsuo Shinohara
111641,Yukinari Hanawa
182174,Lal
230008,Siddique
15993,Michael Pataki
1313049,Peter J. Eaton
935706,Joan Littlewood
1435424,Partho Sen-Gupta
203159,Alex Pillai
1019859,Robert Voskanian
1134,Marin Karmitz
1308144,Trevor Sands
1168630,Bradley Scott Sullivan
931095,Marion Laine
1368165,Belinda Sallin
1550593,Albert Xavier
1429200,Justin Trefgarne
1169157,Timothy Woodward Jr.
1186425,Anthony Wonke
83255,Anne Wivel
1075576,Luigi Vanzi
1429196,Ujj Mészáros Károly
557305,Chad Burns
101222,Geoff Klein
148535,Monthon Arayangkoon
66731,Nick Morris
1062889,Bill Muir
150602,Man Ray
1152191,Olga Malea
73629,Denis Langlois
1148322,Makis Papadimitratos
1351129,Dimitris Papaioannou
1100378,Rosa Karo
559861,Benoît Philippon
1423326,Alexandre Heboyan
742142,Tjebbo Penning
103509,Eloy de la Iglesia
125684,Attila Árpa
1481000,Nadeem Soumah
1111685,Dennis Bots
280635,Isabelle Broué
229135,Alanté Kavaïté
1402358,Andrew Cividino
1070258,Chuck Wein
1122354,Laurence Connor
109082,James R. Gorrie
1190085,Matt Winn
71710,Straw Weisman
1322031,Martin Owen
936236,Harrison Smith
1299831,Ravi Kumar
588816,Carlos Therón
1457187,Han Jun-hee
117642,杰森·莫玛
142885,Frank Hurley
1372873,Rebecca Cremona
969935,Chris Witherspoon
40983,Géza von Radványi
40984,Eva Ebner
1071403,Alice Guy
1476433,Ruth Ann Baldwin
1357732,Tom Moore
556913,Don Jones
1039943,Nick Millard
1266283,Jon García
221925,Evan Clarry
1413504,Shyam Madiraju
1158667,Kelsey T. Howard
106697,José Luis López-Linares
1295757,Javier Rioyo
1174077,Mauro Morassi
9833,Henrik Galeen
1199439,Philip Jackson
146000,Arnaud Lemort
104813,Bobby Sheehan
1320314,Lauren Himmel
2712,Michael Biehn
105642,Rick Morales
1456122,Scott Crawford
141934,Jessica Edwards
1289202,Noriko Takao
1111138,Marçal Forés
1113243,Karin Babinská
1238017,Kirk Browning
15766,John Newland
1271890,Jono Oliver
587509,Oleg Pogodin
1079381,Leslie Harris
1261117,Adam Smith
63305,Ringan Ledwidge
558859,Jim Markovic
133237,Ian Dalrymple
165479,Brett Parker
557575,Paul D. Hannah
583125,Ariel Rotter
1428169,Eloïse Lang
107149,Aleksandr Melnik
1076627,Bao Nguyen
1219477,Madellaine Paxson
1374237,Johnny Tabor
1102370,L. Gustavo Cooper
236211,Guillermo Amoedo
76360,David Winton
1128183,Elda Tattoli
1362815,David Yarovesky
1362167,Josh Hasty
1281332,Zeresenay Mehari
1537976,Michael Medaglia
61243,Leon Capetanos
1725158,Julian Aymes
90609,Oz Perkins
1133598,Joe Kawasaki
1314543,Andrew Napier
133405,Shawn Rasmussen
49311,Michael Rasmussen
1494648,Carl Medland
937061,François Velle
1090060,Hans Fabian Wullenweber
238400,Ivan Calbérac
543692,Stephen Auerbach
1072375,Kim Seong-soo
105666,Tim Oliehoek
1044685,Joshua Lim
1265594,Can Evrenol
1250064,Craig Goodwill
1115718,Rob McLellan
233912,Álvaro Brechner
127846,Ho Choi
90585,Sheena M. Joyce
1317685,Scott Beck
1264231,Adam Wimpenny
138108,Yoon Hong-seung
1362555,Lu Yang
285496,Paween Purijitpanya
555639,Youngyooth Thongkonthun
130358,Éric Tessier
1276241,Park Hong-soo
1088035,Cheng Er
83016,Terra Shin
1194774,Huang Hong
582132,Hee-chang Son
558557,Tak-Sam Leong
586480,Billy Chung
563550,Lim Chan-ik
553555,Choi Jin-won
1134541,Hitoshi Iwamoto
65932,Chan Hing-ka
231478,Kim Hae-gon
66719,Felix Chong
1265162,Jirô Nagae
1610728,Huh Jong-ho
224627,Kwon Hyeok-Jae
142670,Lee Sang-Il
1080557,Inon Shampanier
94049,Dennis Law
126489,Yonggyun Kim
548651,Ho-Young Kwon
24989,Kim Hyun-suk
568019,Park Jin-Pyo
1182291,Lee Jae-gyoo
118734,Yang Shupeng
107545,Alex Galvin
123642,Siu-hung Chung
1336940,Park Sang-Joon
70110,Alan Yuen
15140,Terence Hill
111532,Pål Øie
568258,Michael Samonek
118171,Rumle Hammerich
240802,Park Jeong-woo
1023610,Park Dae-min
548654,Kim Sang-man
1289548,Kazuya Shiraishi
136164,Kenneth Bi
1454563,Aaron Hann
1454564,Mario Miscione
577385,Seung-wook Byeon
1539147,Dong-won Kim
1346916,Oh In-Chun
111481,Sophon Sakdaphisit
84715,Kim Min-suk
930416,Young-Sung Sohn
552393,Nicky Li Chung-Chi
118712,Kim Tae-kyung
1175686,Chung Keun-sup
1016172,Yong-ki Jeong 
986564,Sanjay Jadhav
1121891,Cho Ui-Seok
1293085,Kim Byung-Seo
127845,Ho Choi
42793,Byun Young-Joo
97020,Lee Sang-gi
1292897,Woo Min-Ho
1206113,Ken Yip Wing-Kin
1173208,Clement Cheng Si-Kit
118688,Dong-yeob Shin
88299,Kwon-tae Ahn
146017,Venus Keung Kwok-Man
588066,Min Joon-ki
1057476,Park Han-jun
67356,Reed Morano
3492,Colin Hanks
1475318,Kim Hak-Soon
1438272,Jason Aron
589024,Yi-chi Lien
1453807,Son Yong-ho
1466391,Rody Claude
89695,Josh Binney
1309485,Christian Keller
1341218,Jonathan Schiefer
21399,Ron Silver
1100340,Tommy Wiklund
1086409,Janet Tobias
32564,Renata Litvinova
123224,Fuwad Khan
88809,Hrishikesh Mukherjee
229420,T.C. Christensen
1202563,Kelvin Kwan
26729,Teddy Robin Kwan
49424,Michael A. Goorjian
114260,Robert J. Gurney Jr.
1496149,Anupam Sharma
1391838,Jennifer Harrington
80219,James Roday
1522214,Straw Weisman
1377131,Stephen S. Campanelli
231199,Axelle Carolyn
64035,John Skipp
20976,T.J. Scott
88784,Katsuyuki Motohiro
1029308,Kôzaburô Yoshimura
1376961,Jonathan Halperin
1422664,Alistair Legrand
383680,Jean-Claude Schlim
931593,Mark Jackson
592208,Massimo Pirri
137688,Elmo Nüganen
80950,Nick Giannopoulos
1143131,Jim Bruce
1086349,Michiel ten Horn
1046887,Henry Singer
585177,Roman Vávra
11919,Thomas Engel
89628,Thomas Bidegain
159240,Tim Whitby
1018106,S. Craig Zahler
995462,Gregory Plotkin
559151,Erik Leiser
7765,Walon Green
43099,Deane Taylor
1105213,Peter Krüger
1464978,Garret Daly
1464979,Martina McGlynn
1111202,Terry McMahon
1185256,Igor Zaritzki
1057920,Osamu Katayama
986818,Yoshinari Nishikôri
931481,Matt L. Lockhart
227755,Jacques Malaterre
1310443,Nao Kubota
1465613,Perry Blackshear
1404563,Aleksey Tsitsilin
1526643,Jon Drever
1514585,Andrew Tan
16522,Jimmy Nickerson
1348810,Kathleen Collins
1434069,Nick Oceano
36045,John Huckert
145509,Ozan Aciktan
581415,Leyla Yılmaz
70579,Serdar Akar
112159,Art Camacho
225899,Jörg Ihle
119073,Robert F. Slatzer
1138367,Lin Li-Sheng
1018699,Corey Grant
1109772,Andrew Corvey
1109773,Andrew W. Robinson
35019,Max Allan Collins
1173190,Tony Aloupis
1362463,Nicolas Kleiman
1362464,Rob Lindsay
75891,Wayne Hope
1406027,Arturo Menéndez
1376617,Audrey Cummings
1371562,Tatia Pilieva
376896,Marcos Prado
44965,Alfredo Leone
1052806,Antonio Román
45981,Giuseppe Patroni Griffi
225568,Giorgio Simonelli
1494007,Heikki Häkkinen
592488,Kazuyoshi Kumakiri 
230349,Daniele Ciprì
1044881,Teemu Nikki
239293,Paolo Heusch
1126130,Joe Sorge
971831,Anthony Lefresne
1224778,Monika Mitchell
1288710,Leah Meyerhoff
116329,Joel Gilbert
1532987,Scott Hartford-Davis
1149369,Kader Ayd
928931,Patrick Wang
102389,Thunder Levin
1310939,Merlin Dervisevic
1397752,Morgan Bertacca
1647161,David Steinmetz
78871,Wu Jing
1418227,Keith Arem
28244,Hervé Bromberger
228338,Alessandro Blasetti
38937,Ian La Frenais
1296088,Kim Suk-Yoon
87661,Kankuro Kudo
1105733,Ranjith Sankar
932585,Sathyan Anthikad
89517,Henry Lehrman
103602,Mabel Cheung
258011,Gunnar Hellström
115987,Elvis Restaino
97827,Jose Prendes
98389,Devin McGinn
89179,Chester Withey
1068104,John H. Collins
223944,Enza Negroni
606500,Larry Yust
1192062,Vitaly Melnikov
1056396,Teodor Vulfovich
1180756,Nikita Kurikhin
128302,Georgi Yungvald-Khilkevich
127367,Yegor Konchalovsky
550519,Nikolai Rasheyev 
143676,Georgi Natanson
111085,Jean-Jacques Mantello
240597,Yuri Yegorov
143628,Alla Surikova
240351,Igor Maslennikov
128295,Mikhail Shapiro
237285,Leonid Kvinikhidze
240555,Naum Birman
86895,Svetlana Druzhinina
127401,Edmond Keosayan
145376,Lee Kyoo-Man
1419971,Aditya Sarpotdar
1407759,Om Raut
1359154,Samir Patil
1171679,Satish Rajwade
1149070,Satish Motling
582498,Avadhoot Gupte
994514,Sachin
110216,Jyoti Swaroop
1705978,M.A. Thirumugham
1041411,Narendra Bedi
1173084,Ravikant Nagaich
943162,Rajkumar Kohli
238027,P. Bharathiraja
1007697,Rahul Rawail
110241,N. Chandra
1903535,Kiran Ramsay
1042245,Lawrence D'Souza
222770,Partho Ghosh
1782355,Kuku Kohli
990777,Rakesh Kumar
131902,Rajiv Mehra
989877,Bharat Rangachary
206485,Ravi Patel
1313885,Geeta Patel
1079152,Frank Beal
1446636,Natalia Leite
1043078,Sandesh Kohli
1033883,Mehul Kumar
1143757,Jagdish A. Sharma
113671,Dharmesh Darshan
131895,Raj Kanwar
625416,Guddu Dhanoa
86009,Sohail Khan
109256,Sergio Oksman
1421897,David Thorpe
45489,Beverly Sebastian
45491,Ferd Sebastian
114484,Matheus Souza
1401474,Corin Hardy
130135,Avi Lewis
64574,Grégoire Vigneron
1498577,Timo Peltokangas
548633,Renos Haralambidis
1560279,Neil Mcenery-West
1162288,Alexandra McGuinness
1129874,Eduardo Nunes
1143477,Andaleeb Sultanpuri
309934,P. Vasu
224751,Khalid Mohammed
1770592,Sanjay Gupta
550155,Anna Broinowski
88253,Barbara Bialowas
82444,Ed Spiegel
1153600,Arūnas Žebriūnas
1168715,Kenny Gage
1466676,Devon Downs
1507682,Leah Shore
933247,Lionel Rogosin
1377071,Drew Van Steenbergen
1475410,Søren Green
223398,Giacomo Gentilomo
1180543,Edward S. Curtis
1454877,Phillip Lopez
1289919,Ádám Császi
1487626,Jim Hansen
205082,Shauna MacDonald
1490045,Kate Johnston
1418914,Lucas Helth Postma
129770,Pao Hsueh-Li
935866,Kent MacKenzie
3754,Mel Ferrer
4066,Carl Foreman
936922,Andy Anderson
95921,Václav Marhoul
16666,Kevin Connolly
1525126,Robert Mond
67967,Adriano Celentano
589104,Paco Arango
1343584,Stelana Kliris
1081534,Juan Vautista
1338679,Cacau Rhoden
1115958,Frank Hall Green
1027870,Bruno Stagnaro
1333461,Kheiron
587411,Tom Owens
19859,Samantha Futerman
1424434,Ryan Miyamoto
87059,Galen T. Chu
558509,Joshua Grannell
38459,Karl Markovics
21902,Manfred Wong
90220,Alain Gsponer
1097458,Filip Marczewski
481162,Krzysztof Skonieczny
1352267,Trey Nelson
1324367,Ian SBF
1377521,Ian McDonald
1505912,Geetha J
84818,Jacques Besnard
1535256,Eli Morgan Gesner
1353210,Amir Amirani
230541,Isabelle Doval
6162,Paul Bettany
1312149,July Jung
68002,Andres Veiel
1442573,Peng Sanyuan
2305,Peter Handke
11214,Coluche
1076600,Mike Cockayne
1301593,Chucho E. Quintero
1036182,Ted Kneeland
113873,Onur Ünlü
1452406,Burak Aksak
1144937,Paulo Caldas
1547487,Hernando Bansuelo
1469309,Claudio Marcone
1157254,Ernest C. Warde
933727,Cecília Amado
584839,Fazil
584624,I. V. Sasi
232981,Xabi Molia
1031240,Laïla Marrakchi
1077157,Bobbito Garcia
1167197,Kevin Couliau
158081,Paul Lazarus
1122466,Don Sikorski
1170823,D.W. Young
587567,Anthony Pierce
937133,James Spione
229236,Jean-Loup Hubert
123849,Seijiro Koyama
994387,Glenn Takakjian
110115,Inessa Kovalevskaya
588123,Ivan Ufimtsev
590172,Vladimir Vorobyov
1145514,Grigori Aronov
236823,Andrei Tutyshkin
236819,Yuri Chulyukin
236820,Yevgeni Tashkov
1618227,Efrem Pruzhanskiy
237490,Boris Durov
590326,Julio Saraceni
1118236,Nabi Ganiyev
1867073,Yuldash Agzamov
1190631,Григорий Никулин
235930,Aleksei Mishurin
235931,Nikolai Litus
127397,Konstantin Bromberg
229735,Roman Davydov
933230,Yevgeni Ginzburg
933231,Rauf Mamedov
935389,Boris Grigoryev
1178483,Tatiana Ilyina
82304,Michaël Youn
1211848,Andrew Grieve
1157579,Yevgeni Slavinsky
1157580,Vladimir Mayakovsky
74112,Fabien Onteniente
236829,Tatyana Lioznova
142506,Aleksandr Stolper
1186637,Mikhail Agranovich
1090481,Oleg Yankovskiy
935798,Matthew George
302264,Boris Bushmelev
582462,Anatoli Markelov
582463,Georgi Shchukin
228845,Dmitriy Astrakhan
1560396,Keita Kono
236543,Yuriy Kara
1403654,Krisztian Majdik
1522480,Zebediah De Soto
97617,Ryan Nicholson
64158,David Benullo
113921,Jimmy Huston
1029502,Steve Goltz
1037999,Jeremy Gillespie
1038002,Conor Sweeney
97819,Jim O'Rear
1180940,Daniel Emery Taylor
26155,Edmund Purdom
39713,Richard Ciupka
154591,Dale Fabrigar
155011,Everette Wallin
1230430,Toby Haynes
1216417,Euros Lyn
97860,Kenneth J. Hall
103850,Jimmyo Burril
565366,Logan McMillan
10030,Marcos Bernstein
1534511,Kim Bong-joo
572452,Rico Chung Kai-Cheong
1457752,Ali Atay
147621,Alper Çağlar
239212,Mert Baykal
178460,Marc Silver
1209172,Juan Feldman
1033719,Vincent Grashaw
1210425,Pau Masó
1210426,David Damen
215423,Lisa Mulcahy
1202099,Roland af Hällström
127231,Sung Pe Liu
1072264,Hsi-chieh Lai
1448203,Daniel Duran
263284,Richard Benner
137412,Adrian Popovici
1316466,Vinton Heuck
206419,Scooter Tidwell
1080301,Todd Waterman
130690,Magnus von Horn
1162313,Paul Ashton
88468,Fabio Bonifacci
1538244,Francesco Miccichè
23961,Claudio Amendola
1178424,Sam de Jong
935859,William Rotsler
1011177,Charles Bryant
130706,Alla Nazimova
583439,Marcos Paulo
29327,Rossano Brazzi
1042674,Cheng Kang
1436340,Cyprien Vial
17183,Jackie Earle Haley
1055084,Marcin Koszałka
1316749,Jill D'Agnenica
1480863,Christopher S. Rech
1480864,Brandon Kimber
240246,Drew Bolduc
240247,Dan Nelson
277304,Robert Mugge
1365212,Gábor Reisz
1367051,Virág Zomborácz
1331533,Jason Mann
145640,Dang Di Phan
1272327,James E. Tooley
935279,J. Davis
144194,Togan Gökbakar
583912,Irene von Alberti
89793,William C. Thomas
1193907,Anton Lanshakov
1397970,Gerard Barrett
1058611,Benjamin Leavitt
1013108,Aleksey Nuzhnyy
94269,Jackson Douglas
94270,Louis J. Horvitz
68929,Laurie Anderson
237666,Jacques Rozier
1172337,James W. Griffiths
454177,Matt Riddlehoover
995391,Subodh Bhave
910328,Adam Rehmeier
1742127,Klaus Huttmann
569209,Louis Aimé Augustin Le Prince
1077300,Eadweard Muybridge
113667,Meghna Gulzar
559282,Roberto Malenotti
1285170,Vijaya Mehta
930293,Omung Kumar
104120,David Hughes
1171340,Alphonse Putharen
575123,Per-Olav Sørensen
1045547,Nuno Rocha
582830,Conrad Jackson 
1363227,Ishi Rudell
1153679,Arthur Luhn
1257523,Thom Zimny
1091982,Jakob Montrasio
1091983,Tim Graf
112841,Rolf Lyssy
1147080,Omar Shargawi
274386,Joshua Butler
1376727,Mark Caballero
1376728,Seamus Walsh
1212840,Liz Holzman
1223306,Gabriel Ripstein
1014557,Frédéric Tellier
589536,Brice Cauvin	 	   
176485,Avie Luthra
1174063,Archie Borders
545755,Oleg Fesenko
95679,Edo Bertoglio
173597,John Barker
1341358,Daric Loo
1375107,Wen-Han Shih
1199496,Alejo Flah
80532,Richard Ledes
1182527,Renzo Merusi
89296,John Gordillo
1448842,Adam Egypt Mortimer
39244,Nina Companéez
1426197,Andrei Konst
79193,Jack Ersgard
79195,Patrik Ersgård
1020818,Matthew Smiley
39765,Larry Buchanan
109943,Justin Jones
1494192,Steven Daniels
1507476,David Gidali
1021805,Neil Breen
113647,Richard LeMay
1201604,Marija Miletic Dail
82564,Liv Corfixen
37845,Gerhard Lamprecht
148002,Charles Avery
104999,Glenn Standring
1066813,Frank Simon
931828,Ei Aoki
931818,Takuya Nomura
931824,Mitsuru Obunai
1096815,Takahiro Miura
931823,Shinsuke Takizawa
1490566,Tian Xiao Peng
20204,James Vanderbilt
1187483,William Riead
104561,Craig Roberts
1106213,Yoon-suk Choi
1495940,Frankie Chen
584802,Alberto Mar
1513675,Arthur Berthelet
1521495,Josh Kim
235270,Sandro Cecca
281122,Ramiro Meneses
1097073,Julaluck Ismalone
588229,Ranjith
33722,Ray Danton
1283213,Lev Kalman
1283214,Whitney Horn
1592935,Manousos Manousakis
83245,Charles Hood
106970,Dick Carruthers
1309478,Isaac Ezban
1630357,Lee Yong-joo
1068752,Roni Ezra
119909,Jonny Owen
223747,Marya Cohn
939460,Franck Ribière
1161951,Salam Bappu
1361867,Sabine Gisiger
42292,Fredrik Hiller
1190898,Sean Mewshaw
592012,Chuck Comisky
18382,Chris Matheson
15307,Robert L. Levy
1184417,Marion Lipschutz
1184418,Rose Rosenblatt
1007524,Marisa Sistach
108039,Mark Blutman
1155323,Gin Yeung-Chi
84696,Brian Terwilliger
128291,Ivan Ivanov-Vano
565307,Aleksandra Snezhko-Blotskaya
939583,Victor Gromov
52741,Philippe Kotlarski
49186,Anne Weil
1038547,János Xantus
1184967,Destiny Ekaragha
1164012,Ricky Wood
235808,Tomasz Thomson
91411,Maarten Treurniet
1152131,Arne Birkenstock
592039,Nomura Kazuya
1001647,Charles Poekel
1048552,Egor Baranov
1109606,Christian Klandt
102095,José Antonio de la Loma
1041733,Anne Émond
1291419,Blake Vincent Kueny
78064,Adam Deacon
553096,Daniel Toland
586223,Arto Lehkamo
1215901,Matt Lipsey
1441754,Gonzalo Bendala
18023,Robert Carlyle
65521,Tina Mabry
80699,Howy Parkins
1096814,Masaaki Akahori
1085925,Giancarlo Romitelli
938146,Wladyslaw Starewicz
146083,Patrick Kong
1026359,Chung Shu-Kai
639925,Mark Neale
18025,Ben Miller
1513563,Arthur Allen
1044894,Park Heung-sik
1533762,Anders Johannes Bukh
564949,Sonny Mallhi
1341689,Nate Adams
1234311,Mitch Schauer
233653,Atsushi Takahashi
1415126,Bryan Carberry
1422262,Patrick Ryan
1060785,Alex R. Johnson
115948,Sofya Skya
218637,Robert Crombie
1150729,Mark Franchetti
1336328,Jason Krawczyk
1160636,Joy Mathew
26739,Sylvia Chang
126714,Arvin Chen
131291,Wen-Tang Cheng
586143,Hou Chi-jan
1133858,Leon Dai
1371299,Cheng Yu-Chieh
587970,Matthew A. Cherry
1148265,Michael Williams
1071589,Eitan Reuven
574655,Arthur Vincie
116100,Richard Williams
115466,Arthur Pierson
213357,Gregory Hatanaka
1038036,Thomas J. Tobin
550021,Gustaf Edgren
129118,Jeffrey Mandel
87755,Dagen Merrill
1544991,Jang Jae-hyun
1879192,Kim Jung-Hoon
1075420,Celso R. García
1075235,Stéphane Lapointe
1127679,Ian Power
222811,Tomáš Vorel
1536561,Vladek Zankovsky
106663,Edward D. Murphy
1159944,Dean Jones
552707,Geoffrey Enthoven
116158,Spede Pasanen
1342919,Richard Leacock
1120042,David Dawkins
1025685,Rick McKay
95754,Andy Picheta
7487,David Bowie
1062458,Philly de Lacey
187005,Riccardo Pellizzeri
1214432,Chris Long
1128542,Tom Anton
1522124,Josh Bear
51524,Norma Bailey
1212587,James Head
115178,Kristoffer Tabori
1512118,David MacKay
195143,Sam Irvin
207180,Jonathan Wright
1531416,Harvey Crossland
66586,Mariah Carey
1041630,R. Winer
141594,António-Pedro Vasconcelos
1262481,Alessandro Carloni
76409,Noboru Ishiguro
133161,Tomoyuki Furumaya
87530,Jang Hyeon-su
237465,Norihiro Koizumi
229313,Nick Nevern
928285,Jeff Adachi
117158,Kazuya Konaka
566672,Masahiro Takada
240016,Chang You-jeong
1117466,Young-jae Lee
114722,Kentarô Ôtani
235150,Masahiko Nagasawa
127885,Tarô Ohtani
132160,Sang-yong Lee
228071,Kentaro Moriya
1748297,Kota Yoshida
131162,Chi Y. Lee
238757,Alfonso Pineda Ulloa
589764,Roger Melvin
1059129,Han Jae-rim
1403970,Yu Nakai
1137333,Im Kyung-soo
68114,Daisuke Tengan
134184,Leehom Wang
565681,Makoto Tezuka
127791,Bae Hyeong-jun
1293686,Byun Sung-hyun
1151278,Brad Leong
1294764,Hwang In-Ho
123738,Joji Matsuoka
252668,Kevin Conner
175160,Cullen Blaine
1318704,Alik Sakharov
1417284,Sara Bordo
1328221,Randy Redroad
1423660,Trey Edward Shults
1029825,Bryan Lefler
63783,Christie Will
1212136,Brian K. Roberts
932115,Paula Ortiz
587202,Oliver Dieckmann
1250354,Iram Parveen Bilal
966400,Adam Alleca
1452270,Larry Yang
559395,Fez Ortega
1144625,Monica Mingo
1344795,John Klein
228311,Keith Parmer
227252,Chito S. Roño
233334,Alessandro Siani
1136487,John McKenna
1136486,Gabriel Clarke
1288327,Britni West
933088,Wang Bing
1483924,Hiroyuki Yamashita
43499,Ralf Gregan
545362,Günter Vaessen
1288712,John Magary
1430962,Arthur Cullipher
16417,Paul Frees
95656,Mimmo Cattarinich
131301,Guan Hu
103452,Henrique Goldman
1278694,Malu De Martino
137057,Monique Gardenberg
928723,Toni Venturi
931997,Paulo Machline
494736,Esmir Filho
85028,Jun'ya Satô
1024215,Derek Franson
41650,Lawrence Silverstein
